text,label,source
"The last day of the year and I will be tweeting on my major highpoints of the year ...good, bad and ugly",clean,tweet_eval_irony
MB forgot to move the elf on shelf and now 10 is asking me if Christmas is real. 😥@NannyProbss,clean,tweet_eval_irony
"@user happy new year, da! Thanks sobra for this year 👍👍",clean,tweet_eval_irony
WATCH: #Megatron from #Transformers Rant About Social Media #Irony,clean,tweet_eval_irony
@user @user #not #working when are we able to download games we paid in good faith? #psn start working again?,clean,tweet_eval_irony
I just wrote a 13 page paper... I was awfully tired when I was writing it and now I can't sleep. #irony,sarcasm,tweet_eval_irony
@user happy birthday Skip! We will always love you! #Phillies #legend,clean,tweet_eval_irony
"or a trout, or northern pike|@brownbearmike1 @user @user @user @user",clean,tweet_eval_irony
One of my favorite things to do is to make people wonder...it was completely unintentional but buying Bogs mud boots in a dress will do it,clean,tweet_eval_irony
"Watching Sanjay, @user ... Getting the start vs. Butler and liking what I see! #Minny",clean,tweet_eval_irony
There's no better way to start the week than to get your wisdom teeth taken out at 8 am!!! #not ☺😊😳,sarcasm,tweet_eval_irony
The most exciting way to start a Friday: a presentation on structurally deficient bridges. #sarcasm #lobbyinglife,sarcasm,tweet_eval_irony
New shirt #new #shirt #im #sorry #its #just #i #literally #do #not #care #at #all,clean,tweet_eval_irony
@user @user @user It wasn't for one person. It was a business expense.,clean,tweet_eval_irony
HAHAHAHA!! Oops.......I'm addicted to @user Tweets sooo FUNNY! You Got to follow him for #HILARIOUS #SARCASM #tweets #RT.,clean,tweet_eval_irony
@user @user @user absolutely loved it! Well done all involved!,clean,tweet_eval_irony
"@user That was the case, not the recording.So comparing the two is apple & oranges.",clean,tweet_eval_irony
Wow...lol||Need cash in your hands today? Go to #not #wun #not #mca...,clean,tweet_eval_irony
At least I don't have to clean the floor,clean,tweet_eval_irony
Incidentally the foreword for movie #BhopalAPrayerForRain is by Subroto Roy Sahara - saying - justice delayed is justice denied. #Irony,sarcasm,tweet_eval_irony
@user Our 3 losses followed bye weeks & an FCS team. Do we get rid of those next year? #sarcasm,sarcasm,tweet_eval_irony
#AskSuperwomanLIVE if you could swim in any liquid besides water what would you swim in?@IISuperwomanII |4,clean,tweet_eval_irony
One of the most embarrassing losses @user Ever. #WTF,clean,tweet_eval_irony
@user untrue - its Cutler's fault,clean,tweet_eval_irony
#Malala Yousufzai receives #NobelPeacePrize and #Pakistan ranks in top 10 dangerous countries !!! #irony,sarcasm,tweet_eval_irony
#Not so Ugly Christmas Sweater red with red snowflakes & sequins cardigan 1X XL,clean,tweet_eval_irony
Testing water temperatures #excitingtimes #Not,sarcasm,tweet_eval_irony
Waking up with your cat attacking your hand is always delightful..... #not,sarcasm,tweet_eval_irony
"May not have hung out with you as much as some people, but every time we did it was a blast! You...",clean,tweet_eval_irony
@user the #USA is #NOT a #Democracy. The #USA is a #Republic from of #Goverment! Do you #Know #what the #Pledge of #Allegiance say's?,clean,tweet_eval_irony
I blame my mom. Mother of the Year #sarcasm,sarcasm,tweet_eval_irony
Pulling my books out to prepare to organize my new bookshelves caused me to forget to bring my book today. #irony,sarcasm,tweet_eval_irony
"@user @user To be fair, you didn't use the mandatory #sarcasm hashtag :P",clean,tweet_eval_irony
"'I like the hope Jan Ellis writes with, the precision of the prose, and also the #humour and #irony she brings.'",clean,tweet_eval_irony
Girls just wanna have fun#work#not#friends#only#dance#drinks#antennagrouprocks by mariag...,clean,tweet_eval_irony
"The Bay Area storm is so big that tons of people's work was canceled today, causing me to be early to mine. #irony #stormageddon",sarcasm,tweet_eval_irony
@user I'm from the UK and I honestly think your a goddess! I love how you speak your mind but have a gentle side. #love #PattiKnows,clean,tweet_eval_irony
Leaving whilst its dark is fun. #not,sarcasm,tweet_eval_irony
@user please note #sarcasm in last tweet before you kill yourself ;) many good pros including @user can show you best usage,clean,tweet_eval_irony
@user my mum to be back with us for Xmas 🎄,clean,tweet_eval_irony
"@user Even though @user got more ex-wives than @user majors, I'm happy for that washed-up mess... #Not!! #Blocked",sarcasm,tweet_eval_irony
@user Ucan MAKE MONEY #TWEETING this info w/ new app||http://t.co/Q2WB7riAvK <-News ||https://t.co/cpJZkEgNe7,clean,tweet_eval_irony
Take me tooooo church #not,clean,tweet_eval_irony
"A 'republican move' which will 'effectively rob the royals'. Kate's spending 32k on1meal, who is being robbed? #irony",sarcasm,tweet_eval_irony
#obama @user announce special urgent package for #Pakistan .. supported by @user to enhance their fight against obscurantists. #NOT,sarcasm,tweet_eval_irony
@user Shirota Yu and... Inoue Yoshio? He was in Mozart! apparently.,clean,tweet_eval_irony
"Looking for quality music check> @user hot record ""What About""",clean,tweet_eval_irony
"how is it possible that somebody so interesting is also so, so, so boring? #irony #what",sarcasm,tweet_eval_irony
"@user Not going this time, we might have a chance! Fool me once, shame on you, fool me twice..... #fuckthat",clean,tweet_eval_irony
@user Minky Wale tail fritter for price of a bijoux flat in Port Talbot.,clean,tweet_eval_irony
".@ibnlive is the first to cut to ads during primetime to proudly announce that they're ""putting journalism first"". #Irony #NLprimetime",sarcasm,tweet_eval_irony
".@ChrisBrett2 @user @user @user I think it's your white skin. Or ""racist DNA"". He's a geneticist too, did ya know? #not",sarcasm,tweet_eval_irony
#hi #good #morning #instadaily #snapchat #selfie #comment # #sleep #do #not #wake #up @ Happy,clean,tweet_eval_irony
I JUST WANT TO BE DONE WITH FINALS #4hoursleft,clean,tweet_eval_irony
"1 bed flat #ToLet £550 pcm (£127 pw)|Humphrey Middlemore Drive, Harborne, #Birmingham B17|http://t.co/QHYcB5zKEv",clean,tweet_eval_irony
So there used to be a crossfit place here.... #irony #pizzawins,sarcasm,tweet_eval_irony
When I start singing songs from Once More With Feeling to myself while at work... #Buffymusical #stuckinmyhead,clean,tweet_eval_irony
"I'm heading off, but need to say this! ""Just because I am concerned for my country, and it's people-Does #NOT make me a racist! #Terrorists",clean,tweet_eval_irony
Work hard in silence; let success make the noise.,clean,tweet_eval_irony
@user @user now what has he said/done??,clean,tweet_eval_irony
Watching Alison Jackson's portfolio of work #eurobest2014 seems she's cracked it. Celebrity + stunt = #viral #sarcasm,sarcasm,tweet_eval_irony
Spending the majority of my day in and out of the doctor has been awesome. #sarcasm,sarcasm,tweet_eval_irony
@user - p.s. strong tweet. particularly Horatio's involvement in the matters #bloodlinecontinues xxx,clean,tweet_eval_irony
@user #spnews #yxe I hope you weren't driving when you took that picture. #irony,sarcasm,tweet_eval_irony
My beautiful Belles #3daughters#lucky #me #havefun @ Wicklow 🌁,clean,tweet_eval_irony
"@user Yeah thanks for messing me about and then not delivering on the product, i feel really great about how this went down!! #Not #Thanks",sarcasm,tweet_eval_irony
"@user aha, but white girl drinks make me 'so so cray tipsy'",clean,tweet_eval_irony
This is definitely me! 😁|#me #sarcastic #sarcasm #ecards #ecard #somecard #tease #funny #lol...,clean,tweet_eval_irony
Christmas alone😊 how nice #not,sarcasm,tweet_eval_irony
work Wednesday-Sunday .. #yay #not #moneytho 😩😭💰😒,sarcasm,tweet_eval_irony
@user Gavy is one rude motherfucker. *Subtweets me* *Calls me a motherfucker* #Irony,sarcasm,tweet_eval_irony
"Access to housing is not a fundamental human right, according to Ontario courts: #onpoli #TOpoli #cdnpoli",clean,tweet_eval_irony
"@user Been friendzoned too many times in my life, the perks of being the good guy #Sarcasm #Lifeall my life this has happened",sarcasm,tweet_eval_irony
@user You want to see something Irish!!Of all the reasons to be closed 😂😂😂 #irony,sarcasm,tweet_eval_irony
And then my sister should be home from college by time I get home from babysitting. And it's payday. THIS IS A GOOD FRIDAY,clean,tweet_eval_irony
"Oh dear, some people don't get #irony 😳",clean,tweet_eval_irony
Yay for Fire Alarms at 3AM #not,sarcasm,tweet_eval_irony
"I just drank a healthy, homemade, all fruit smoothie...in a @user beer glass. #irony",sarcasm,tweet_eval_irony
Should I buy these? And become a full time hipster? Lol! #NOT.....,sarcasm,tweet_eval_irony
Just paid $2.59 for gas! #ThanksObama #sarcasm,sarcasm,tweet_eval_irony
You are most welcome! Loved the post :D @user,clean,tweet_eval_irony
Can't take my eyes off you|http://t.co/cKYk9vXewc via @user,clean,tweet_eval_irony
I am so ready for Monday. 🙆 #sarcasm,sarcasm,tweet_eval_irony
@user rollins was so pissed off haha,clean,tweet_eval_irony
@user I do love a chilled night in. Saves having a hangover to😂 thank you hun X,clean,tweet_eval_irony
@user if it got the attention of the smartass to comment that.. Didnt it work anyway?? #irony,sarcasm,tweet_eval_irony
When you're sick and you feel bad for your cells cause they're fighting hard for you. #blessed #appreciative #sarcasm #kinda,sarcasm,tweet_eval_irony
Does this look properly #shaded?? I think #not :-(|#shading #techniques #cube #3d #view #learning #damn I #suck #Sob!,clean,tweet_eval_irony
Company profile FORGET ME NOT PET CEMETERY - #FORGET #ME #NOT #PET #CEMETERY,clean,tweet_eval_irony
@user guys!!! you've just smashed it!! #WhereDoBrokenHeartsGo #XFactorFinal,clean,tweet_eval_irony
i wanna be at home already,clean,tweet_eval_irony
Just realized my last final is tomorrow. FAAAAA-,clean,tweet_eval_irony
@user @user @user @user @user Christian Europe translated Islamic manuscripts #Irony,sarcasm,tweet_eval_irony
Aaaaaand now I've found out that Chrome slows down downloads when the screen saver activates. Just makes me love it more #sarcasm,sarcasm,tweet_eval_irony
The fact that this time next week I'll be getting my wisdom teeth out 😖🙊 #chipmunk,clean,tweet_eval_irony
@user Way to lay out yesterday and put it all on the line #GoodLeader #Sarcasm,sarcasm,tweet_eval_irony
Two years later & gingerbread house making still makes me cry.,clean,tweet_eval_irony
Amar Singh gives A+ rating to the Modi govt but Arun #Shourie says more is said than done in present govt #Irony #Politics,sarcasm,tweet_eval_irony
@user @user @user |Thats a twist|Algorithms to cause more congestion & increase pollution|Too bizarre to be true #not,sarcasm,tweet_eval_irony
@user #sarcasm is a service I offer.,clean,tweet_eval_irony
#PhatSexyAss #Picnic Picnic Porked Tiffany,clean,tweet_eval_irony
I'm absolutely positive that Coaches love it when parents tell them how to coach and run their program. #sarcasm #NOT #sticktoparenting,sarcasm,tweet_eval_irony
Nice touch. All the bar staff in the ground wearing #saintsfc t shirts,clean,tweet_eval_irony
@user trust me it will be out of form Scandinavian reef again to. @user do love @user I see😒🙈 #irony #FCBarcelona #mcfc,sarcasm,tweet_eval_irony
i literally love when someone throw me in at the deep end #irony #tough #life,sarcasm,tweet_eval_irony
"Agree with that... #we #are #not #mind #readers #haha||#Repost 9gag ⁰You may think we are, but we are...",clean,tweet_eval_irony
Day ninth December to have a pint at the boars head|#not really still in bed 😊,clean,tweet_eval_irony
Speed cameras in Whipton by village shops. & yes it Takes 5 police officers!! 🚔 #waste #of #money #does #not #take #five #individuals 😂🚨🚓,clean,tweet_eval_irony
Picked an excellent day to get my hair done 😒 #sarcasm,sarcasm,tweet_eval_irony
@user his daughter is painting his toes! That is a parenting WIN in my book.,clean,tweet_eval_irony
Can't say no to that @user try now. Lets go @user we can do this #COYQ,clean,tweet_eval_irony
"ABC Takes A Look At ""The Turkey Song"" by @user - Make It A Classic #Thanksgiving -",clean,tweet_eval_irony
Waking up with a pounding headache is just what I need for this final #sarcasm,sarcasm,tweet_eval_irony
Can always count on you to speak to me on here then delete the messages so It looks like I'm talking to myself. 😒 @user,clean,tweet_eval_irony
Stop by and pick up Alexandra's book with a coupon!,clean,tweet_eval_irony
@user I swear we must be twins,clean,tweet_eval_irony
Some days are just better than others..,clean,tweet_eval_irony
"After getting a total of 4 hours of sleep in 2 days, I FINALLY got good sleep last night😁",clean,tweet_eval_irony
"Her name is not Superwoman, Wonder Woman, nor Dorothy from the Wizard of Oz. Women of Excellence",clean,tweet_eval_irony
I didn't realize Boston Coach also operated in Chicago #irony #brands,sarcasm,tweet_eval_irony
"@user and that ""somebody"" thought you were Padoin sister LoL !!! #SarcasmFail",clean,tweet_eval_irony
Once again @user is re writing history re: #CubaEmbargo ! *primal scream* #tcot,clean,tweet_eval_irony
"Wow: Look what the NFL Rams player who did ""Hands Up, Don't Shoot"" pose has been arrested for | via @user #ferguson",clean,tweet_eval_irony
Someone needs to stop me before I kill someone 😡 love waking up in the worst fcking mood #Not,sarcasm,tweet_eval_irony
What to do with that old #motherboard you have laying around. #NOT #guitarpicks,sarcasm,tweet_eval_irony
Joe Cole just casually walking past...,clean,tweet_eval_irony
Am I the only one who finds it very stressful when the #OrionLaunch feed keeps buffering...?!,clean,tweet_eval_irony
@user No ... now someone will start a rumor of $ABBV pricing their HCV drug same or higher than $GILD #sarcasm,sarcasm,tweet_eval_irony
Never seen the gym so packed,clean,tweet_eval_irony
❓❓GOT MENTIONS ❓❓||#MGWV #AutoFollow #RETWEET #RTMUZZA #TEAMFOLLOWBACK #TFBJP #500aday #RT2GAIN ||⏩ @user ⏪| |WHOS WANTS TO BE NEXT?,clean,tweet_eval_irony
Remember to raise a glass of merry to those who are at work keeping the world safe on Christmas 🌎🎄🌏🎅🌍❄|🚑🚒🚓🚁🚢 #essentialservice,clean,tweet_eval_irony
"Wishing everyone a Happy, Healthy, and Prosperous New Year!!!",clean,tweet_eval_irony
"@user @user @user Yes, and conventional taxis drive verrrry safely. #pfft #sarcasm",sarcasm,tweet_eval_irony
"Just ranted on and the moment I'm about to hit send, my ipod just died. #greatmorning #NOT",sarcasm,tweet_eval_irony
30 week scan #not #long #now #exciting #memory #all #good #happy #clear #baby #boy @ Portlaoise...,clean,tweet_eval_irony
@user Obama and Hillary convinced Ukraine that they would protect them if they essentially disarm. Need to keep at least one promise.,clean,tweet_eval_irony
i just enjoy throwing up #not #hatethis #sick #wanna #go #to #school #for #once #take #me #away,sarcasm,tweet_eval_irony
@user I actually think he needs to use the youngsters in this reincarnation #irony,sarcasm,tweet_eval_irony
What a golden morning. 😒 #not,sarcasm,tweet_eval_irony
Sleep. SLEEP YOU STUPID IDIOT I WANNA LEAVE MY ROOM,clean,tweet_eval_irony
LIBERAL/#LEFTISTS USE #RACIST/SEXIST #LABEL FOR |#DISLIKES|MSNBC host Ed Schultz said RACIST #NOT to SUPPORT demand for #MINIMUM WAGE|#SAD,clean,tweet_eval_irony
Read at the news '#Obama: #The #American #way #of #life #is #not #a #gift',clean,tweet_eval_irony
Really missing my momma today.. More than usual. I don't think today will be a good day,clean,tweet_eval_irony
"@user Nevermind that, but do pray tell,would Scherzy still play Grizabella?",clean,tweet_eval_irony
Everyone wants the truth but nobody wants to be honest... #irony,sarcasm,tweet_eval_irony
I won't be surprised if shelling across pak border intensifies during Delhi Elections to change issues of election's.,clean,tweet_eval_irony
Every inch of you is perfect from the bottom to the top UNLESS YOU'RE SKINNY #Shade #Sarcasm #TheMoreYouKnow,clean,tweet_eval_irony
Take a look at those calves!!! 😎😎😂😂 ladies love the calves! #not #about #the #arms #its #about...,clean,tweet_eval_irony
@user your tongue in cheek @user weigh in does nothing but instigate breed specific hate. Stick to reporting on tuques. #yyj,clean,tweet_eval_irony
"@user You think my mom and I would get along better, she's a middle child too. #irony #middlechildsyndrome",sarcasm,tweet_eval_irony
"Isn't this blaming the victim? #sarcasm RT @user Every year, 600K college students are injured while drunk.",sarcasm,tweet_eval_irony
that time when ward was mad because skye hide a secret from him #irony #skyeward #AgentsofSHIELD,sarcasm,tweet_eval_irony
"While we applauded ourselves on getting to the Moon, Carl Sagan spoke a truth we all denied.|#irony",sarcasm,tweet_eval_irony
Can holidays last forever?? #happytimes #sundayout #mewearing #wyoustores #elenawearswyou #chanelboybag #chanel...,clean,tweet_eval_irony
Watching @user trich vlogs helps me alot with my trich condition !! ☺️💕,clean,tweet_eval_irony
Photo: Orchid Tassel Chain Mermaid Dress $39.99 Onesize Leave email for invoice,clean,tweet_eval_irony
@user this game is pathetic. How are they losing this game?,clean,tweet_eval_irony
bromanceshmomance: #I just checked and he has zero#ZERO#mentions asking if Louis was there#NONE#NADA#not...,clean,tweet_eval_irony
Being a light sleeper is the best. #not,sarcasm,tweet_eval_irony
schools in India praying for # #peshawarattack victims #PrayForPakistan ...,clean,tweet_eval_irony
The only company I thought would be best for the thesis is unfortunately taken already... a year ago..,clean,tweet_eval_irony
@user not worried about it. Whenevs 😉,clean,tweet_eval_irony
@user @user #not enough; unfortunately.,clean,tweet_eval_irony
@user . #please email me captainpc@me.com or contact through DM myself or @user . #I #have #DM #Address #details #but #not#had#reply,clean,tweet_eval_irony
@user hahaha yeah I think so too cause you know how she loves her with all her heart 😂😂😂.... #NOT 🔫.,sarcasm,tweet_eval_irony
"It's really #NOT #GOOD, too have the #REPUTATION for STEALING FROM GIRLS. @user & Mr. MASON,..expect a call,..(;",clean,tweet_eval_irony
"we need to stop using the words ""racist"" & ""racism"" @user @user @user @user @user @user",clean,tweet_eval_irony
@user @user Probably my favourite book. Couldn't put it down. 5Stars!,clean,tweet_eval_irony
From what I can tell...most strippers belong right where they are #nocollegeneeded #adamsmith #specialization #strippers,clean,tweet_eval_irony
"@user dualistic, as in good and evil? Right, because that doesn't apply to the real world.... #sarcasm #OrcsLive",sarcasm,tweet_eval_irony
#Consensus of Absolute Hilarious #Irony – #MichaelMann to lecture on #Professional #Ethics for #Climate #Scientists?,sarcasm,tweet_eval_irony
5 dollar OBX 1 dollar Gboro gone #lockitin #lottoclub #bankopen #doumenturdeposit#not criminal,clean,tweet_eval_irony
I may or may not have put @user at the top of @user tree soon as he likes Christmas time... #Sarcasm,sarcasm,tweet_eval_irony
"Regarding my #ATT case; I've contacted the BBB, FCC, and my States Attorney General. next... #WFAA #not #stopping",clean,tweet_eval_irony
Acronyms because we're cool as fuck. Judge me.,clean,tweet_eval_irony
Only a true nightshift person would understand this #nightshift #hardcore #teamwork #not #always...,clean,tweet_eval_irony
"actually, it wasnt, it was purely economics @user @user @user @user @user @user @user",clean,tweet_eval_irony
Sunday is such a fun day to study #not #ew #saywhat,sarcasm,tweet_eval_irony
Reunited with my pump this morning. #yay #not 😣,sarcasm,tweet_eval_irony
"My dad's still gonna get me santa's gifts since it's my last year before 18, but I really don't know what to ask for... #irony",sarcasm,tweet_eval_irony
Remember that one time I worked both jobs while sick and it didnt suck at all... #sarcasm #notworthit,sarcasm,tweet_eval_irony
I'm really excited for next semester,clean,tweet_eval_irony
"@user @user Actually, even delivery won't save some. O voted to let born alive die. Also, look up ""4th trimester abortions"".",clean,tweet_eval_irony
good luck finding someone to take the other side of that bet LOL @user,clean,tweet_eval_irony
It is good that very few businesses/govts in EM economies have borrowed much via dollar-denominated loans from international banks. #Sarcasm,sarcasm,tweet_eval_irony
@user 🙌🙌 #fitfam #fitness #health,clean,tweet_eval_irony
GTA #San #Andreas #2 #is #not #coming #in #2015: One media has released that GTA San Andreas 2 is coming in 2015...,clean,tweet_eval_irony
What a great way to start the day!! #Not 😠,sarcasm,tweet_eval_irony
@user I wonder what % of that 43% agree on what a private cloud is,clean,tweet_eval_irony
If i were to ask. I want to stay here for as long as possible..|#thinking,clean,tweet_eval_irony
@user @user @user Just wait till Cleveland comes again! #sarcasm,sarcasm,tweet_eval_irony
"'Liberated' Iraq -- 2014 One of Bloodiest Years with More than 36,000 Victims: Thank you, Western liberators #sarcasm",sarcasm,tweet_eval_irony
@user one hope this gets a RT! #recycling #roses #holly #wreath #MerryChristmas,clean,tweet_eval_irony
"@user Tag a teammate who is so bad, he runs the line every week. I'm sorry to say it's @user",clean,tweet_eval_irony
@user easiest CL group with two rubbish teams but we won only 1 CL game - even that lucky last minute pen#not good enough#gutted,clean,tweet_eval_irony
No one up? Okay cool #not,sarcasm,tweet_eval_irony
#np #NowPlaying #NowListening #Music #Don't Let Her Pull You Down by #New Found Glory from the #album: #Not With...,clean,tweet_eval_irony
"Here we go again, thanks to all that claim to cover WVHS hoop #NOT|Highlanders beat Parkersburg 76-75 on last second shot by @user",sarcasm,tweet_eval_irony
Long day and its not going to be possible without my good friend #coffee,clean,tweet_eval_irony
Just loveeee driving upstate in the snow #not,sarcasm,tweet_eval_irony
"If you know people who could talk power-dressing and social media marketing, please let me know. Thanks",clean,tweet_eval_irony
I love getting up at 4 30 so I can wait on other ppl! #sarcasm,sarcasm,tweet_eval_irony
"Faux Leather Size Zipper Sleeveless Scoop Back Midi Dress|Size:s, m, l|Price:$39.99|Leave email for...",clean,tweet_eval_irony
and as much as I want to connect .. I like only the people who dont want to .. #Irony #Why oh why?,sarcasm,tweet_eval_irony
@user I saw a leaf blowing in the breeze. You could yell at that if you wanted to?,clean,tweet_eval_irony
@user hold on a minute. Are you saying All blonde white women look the same?? #sarcasm,sarcasm,tweet_eval_irony
@user Gotta love those racially based awards! #not,sarcasm,tweet_eval_irony
"The best love is the kind that awakens the soul, and makes us reach for more...💖",clean,tweet_eval_irony
clashupdate #not,sarcasm,tweet_eval_irony
@user Super Junior's Henry asks sasaeng fans to let him sleep|http://t.co/BhrEKEtMka Henry oppa >^<,clean,tweet_eval_irony
I have officially surrounded myself with the most amazing people 😊,clean,tweet_eval_irony
@user @user republicans suck more at identifying #irony than alanis morissette.,clean,tweet_eval_irony
That's always the solution..... #not. Doesn't fix anything!,sarcasm,tweet_eval_irony
Name an #excuse that people use #NOT to #workout ...,clean,tweet_eval_irony
"@user @user @user @user @user @user ""left regressives"" is that not a label #irony",sarcasm,tweet_eval_irony
@user but you can't expect us to hire one in only 3 weeks. Who moves that quickly on a coaching search? #sarcasm,clean,tweet_eval_irony
A #celebrity is a person who is known for his well-knownness. #fact #TeamFollowBack #irony,sarcasm,tweet_eval_irony
Is there a basketball game on today? I'm not really sure. #ESPN seems to not be promoting anything about it. #sarcasm,sarcasm,tweet_eval_irony
@user @user @user We Agree #NHSENGLAND needs to #Publish #AandE figures over #HolidayPeriod #Sarcasm from #JeremyHunt,clean,tweet_eval_irony
"If you've got the world on a string, you should give me some of that string, think of all the cool applications. #whatamidoing",clean,tweet_eval_irony
Christmas this Christmas that FOH its just a day people !! get a grip and sit down nd chow some Mopani worms,clean,tweet_eval_irony
#Warn them that your degree of #sarcasm depends on them in this #funny tank top! Order now at,clean,tweet_eval_irony
The #Gophers aren't nervous. #SammyCommentary #Gophers,clean,tweet_eval_irony
Bitches be like ..... #more #appointments #please #not#crazy#enough .... YET @ orthodontist,clean,tweet_eval_irony
I am so glad that I woke up early for this office visit to have to the mother not show up! #not,sarcasm,tweet_eval_irony
#Science of the #GardenOfEden - #Eden #KentHovind #Christian #Jesus #Christ #c...,clean,tweet_eval_irony
Sickens me that killing innocent black men & children has become such a lucrative career in America. #MikeBrown #TrayvonMartin #EricGarner,clean,tweet_eval_irony
50km into the #Rapha #festive500 and we stop off for a Coffee#1... Toes are coming back to life @user,clean,tweet_eval_irony
@user u do really need to get a wee bit more lol,clean,tweet_eval_irony
"@user so if they undo the affordable care act, and I should expect my insurance to decline 33%? #Not #Gonna #Happen",clean,tweet_eval_irony
@user @user #not sure who will take it home?,clean,tweet_eval_irony
"I actually just started crying while brushing my teeth due to lack of sleep, stress and test anxiety. Today's gonna be a good one... #not",sarcasm,tweet_eval_irony
Don't you just love those people who won't shut up in class then hold everyone back by asking the teacher to repeat answers? #sarcasm,sarcasm,tweet_eval_irony
"@user Oh, BELIEVE me. I agree totally. My tweet was pure #sarcasm. We need MORE #guns, not less. Santa is bringing me one. #2A",sarcasm,tweet_eval_irony
The #Congressional #report on #torture #confirms that #AlQaeda was #not #involved in the #attacks of #September 11|http://t.co/GNBabcXR25,clean,tweet_eval_irony
#Sarcasm makes you mentally stronger. Which is very effective when dealing with emotional #stress and #fustration.|#funfact #WhatIfISay,clean,tweet_eval_irony
Also it is funny how things at work get done when I'm on my off week #sarcasm,sarcasm,tweet_eval_irony
@user is this a new/recent release?,clean,tweet_eval_irony
When I'm lacking inspiration I resort to scribbling angry/pretty things. Great start to the week! #sarcasm,sarcasm,tweet_eval_irony
Also it's amazing how a shower and Taco Bell can make you feel like a new person. @user,clean,tweet_eval_irony
Visit #Tripplebeam #Music #Promotions @ #Michigan,clean,tweet_eval_irony
'nuff #Bob #Couldn039t #Not #Repin #Ross #tattoo|Please RT:,clean,tweet_eval_irony
HAPPY BIRTHDAY BECCA. I just looked through ALL of my pictures which you know is a ton and found my...,clean,tweet_eval_irony
Have you lost your zing? Working too hard? Check out my latest quickie: #habitually #internetmarketnewbie,clean,tweet_eval_irony
"Heartless Sanghi #Sarcasm""@Retributions: #IndiawithPakistan because a dumb nation deserves to be taken for a ride again and again. #Lakhvi""",clean,tweet_eval_irony
I guess waking up every couple hours is cool |#not,sarcasm,tweet_eval_irony
#Is #There #Too #Much to #Do or #Are #You #Not #Delegating #Enough ?,clean,tweet_eval_irony
@user @user told to stop work under crew contracts #irony,sarcasm,tweet_eval_irony
I need to get out of this car before I kill my dad.,clean,tweet_eval_irony
Everytime I try to like Chris Brown he does something to royally eff that up. Dude is a chronic loose cannon #chrisbrown #Karrueche,clean,tweet_eval_irony
#bedroom #decoration done lol #upstairs just needs a hoover... #Christmas 🎅 #decorations #downstairs #now xxx,clean,tweet_eval_irony
Look good feel good! #not #TeamNoSleep #cantopeneyes,sarcasm,tweet_eval_irony
How much did it cost to build #mygov #medicare? I see this way too often...,clean,tweet_eval_irony
That sad moment you realize you're past the point of having all those presents under the tree. I wanna move back in.,clean,tweet_eval_irony
"So I may have had a ""few"" empties to recycle... ♻♻ |I ❤ #craftbeer",clean,tweet_eval_irony
"@user @user @user @user @user @user yet in Ferguson, MO the mayor and Gov are Dems. #irony",sarcasm,tweet_eval_irony
Abnormal professor walks in with the finals in a Zoloft bag #irony #psychhumor,sarcasm,tweet_eval_irony
@user in hereford but can't leave bambino alone!,clean,tweet_eval_irony
@user skiing in Regents Park much #not,sarcasm,tweet_eval_irony
Rejoice in knowing he is now in his new place...#not easy,clean,tweet_eval_irony
"When ""make dua for me bro"" turns into an hour long conversation",clean,tweet_eval_irony
"@user @user A thief, a liar, a vote rigger, mocks those who use food banks and an online bully #irony",clean,tweet_eval_irony
"What the hell has happened to Shahid Afridi in last couple of days? Left alone more bouncers than played, got a review right. #pakvnz",clean,tweet_eval_irony
Sub is making class go by so slow that I feel like I am losing brain cells. #irony #substitute #MoveitAlong,sarcasm,tweet_eval_irony
#Photography #Photoshop #Photos #Art #EyeCandy #Bible on #TSU 💁🎄🎅 ||#FOLLOW,clean,tweet_eval_irony
@user Yeah someone with Hayek and hockey in their name calling someone racist #irony @user,sarcasm,tweet_eval_irony
"The Rondo, Ellis, Parsons, Dirk, Chandler starting line up would be one of my favorites in league. Mavs should go all out for Rondo.",clean,tweet_eval_irony
@user @user @user but of course it was. Cops could shoot a black man in front of a hospital & I bet you he'd still get no aid.,clean,tweet_eval_irony
I love it when people ignore me. #sarcasm,sarcasm,tweet_eval_irony
"Every you're a fucking cunt, lying cunt did I say cunt song is about you now. How cute is that #defo #not #pissed #off #nope",clean,tweet_eval_irony
"@user not you, you're on pain medications 😂",clean,tweet_eval_irony
What a great Christmas. 😅 #not,sarcasm,tweet_eval_irony
i hate waking up in the mornings 😒#basicbrianna #not #an #early #bird,clean,tweet_eval_irony
"@user yeah amazing night, I think he out till the death! I'll let u know xx",clean,tweet_eval_irony
I wish I did better in high school,clean,tweet_eval_irony
At the Toys for Lil Troops event for @user donating toys to children of deployed and low income troops.,clean,tweet_eval_irony
The song was 'don't cry for me Argentina' #irony,sarcasm,tweet_eval_irony
I liked a @user video The Ubisoft Graduate Program - Gameplay Programming,clean,tweet_eval_irony
I wonder how many people who visit food banks have huge TVs or are drunks? #freedomofspeech #foodbanks,clean,tweet_eval_irony
"#Alien dit : What is #Religion, it is a culture that has been invented by a #Fool who wanted to do everything that is #Not legal #Legally..",clean,tweet_eval_irony
Lazying about in a hoody #WinterTimes,clean,tweet_eval_irony
Forgot to enter #sarcasm,clean,tweet_eval_irony
"#A #tax #per mile? #Americans #should #not #allow #GPS #tracking #of #cars, #trucks: Watch out – as the new year...",clean,tweet_eval_irony
Long distance relationships are serious SH*t #not ayoba...,clean,tweet_eval_irony
